"id","description","timestamp","url","name","n"
412,"The houses have been clustered into a few subclusters with a shared 'backyard' which could house some communal facilities. The aim of this is to create a safer space where neighbours interact and watch over each others children and pets and possibly even have little community vegetable gardens. There are also a few alleys converging to a central open area which would most probably be the location for playing sports or making a barbeque (shisa nyama/braai) or where the local spaza shop will be located. 
",2016-09-26 18:01:17,"http://qua-kit.ethz.ch/mooc/proposals/view/371","anonymous edX student",1
413,"The spatial distribution gravitates around the the axis that the reoad that ends on meeting the block proposes and the corner wich will not be filled with houses. The corner creates a shared space with the community and it's urban surrounding, its followed by a bigger one for a sense of privacy wich can still be seen narrowed by the houses around it. This distribution creates four axes that constitute the circulation around the houses and ultimately unfolds in a big ""L"" shaped plaza. Without knowing the developtment of the excercises of the following weeks, I would dare to propose this ""L"" internal plaza as an Urban Farming place.",2016-09-26 19:18:38,"http://qua-kit.ethz.ch/mooc/proposals/view/373","Christian Alonso",1
417,"protection from the road for children, closed but larger commun spaces.",2016-09-26 19:04:43,"http://qua-kit.ethz.ch/mooc/proposals/view/372","anonymous edX student",1
419,"",2016-10-02 17:32:46,"http://qua-kit.ethz.ch/mooc/proposals/view/629","anonymous edX student",1
421,"Situation:
On one side of the area, we can see the large buildings of the local school. The clear design and the size of the construction shows the importance of this institution; they establish the school as a key element in the area. 
Suggestion: 
The sketch suggests a more rigorous urban design in response to the nearby official buildings (school). This can create interesting open spaces between buildings, and hopefully help to structure a social and economic life in the neighborhood.  
",2016-10-02 10:35:21,"http://qua-kit.ethz.ch/mooc/proposals/view/619","anonymous edX student",3
422,"This village has both shared communal space and smaller hamlets that are open and connected between Shak residents and visible to and from the surrounding neighbourhood. Height is maximised to allow light and eyes on the street for all residents. From the current scale it is hard to see if houses require a certain type of space around them, and what the surrounding environment scale is like, so it is hard to know if this design would be cramped or if the clusters allow more people movement and shared connection. the key is that people have closeness to next door neighbours as well as some open space and access between buildings and with the wider neighbourhood beyond Shak residents.",2016-09-26 21:21:23,"http://qua-kit.ethz.ch/mooc/proposals/view/376","Boston-based",1
423,"An African village that is build into a series of communities within the larger context of a community with  interior courtyards provide space for people to gather, grow vegetables, have play and outdoor areas .  The large 2 story houses are shown along the back of the site de-marking this community from the others around it. The houses are varied in size to provide variety and visual appeal due to their relationship to one another.  The corner building has been set back providing an opportunity for a more formal entrance way into the site.    I see this community as celebrating  and pointing back to more traditional African villages ",2016-09-27 22:10:35,"http://qua-kit.ethz.ch/mooc/proposals/view/477","Canadian Student",1
424,"",2016-09-26 21:38:08,"http://qua-kit.ethz.ch/mooc/proposals/view/377","carol",2
428,"",2016-09-26 22:40:31,"http://qua-kit.ethz.ch/mooc/proposals/view/379","anonymous edX student",1
429,"neighborhood with central plaza, connected with other neighborhoods and the main roads via tree-lined streets",2016-09-27 22:20:56,"http://qua-kit.ethz.ch/mooc/proposals/view/479","anonymous edX student",3
431,"Non-symmetrical design (people typically don't like living in cookie cutter environments). Close walls to help insulate from weather and temp conditions, fire walls could be built between each structure using brick parapet design to prevent potential spread of fire. This design creates a community neighborhood overall as well as sub-communities with each individual building cluster. This maximizes space efficiencies by creating more recreational space as a whole for kids to play, adults to socialize and share meals together than you would have if each unit had a small plot of land. Depending on size you could even potentially erect small playsets for kids. I don't know the overall vision for use of land in this project but feel outdoor recreation space can dramatically change the experience for residents even if technically the land could be needed for housing. Maybe some compromise in the middle over time but the video suggested the vertical housing designs were hoping to free up land.",2016-09-27 00:58:15,"http://qua-kit.ethz.ch/mooc/proposals/view/384","Avolyn Fisher",3
432,"the idea is of creating suveral puplic spaces with clear view to more houses.",2016-10-09 12:31:38,"http://qua-kit.ethz.ch/mooc/proposals/view/757","dimos edX student",7
433,"",2016-09-27 03:11:57,"http://qua-kit.ethz.ch/mooc/proposals/view/386","anonymous edX student",1
435,"In the pilot phase the proposal idea, decide using components integration, partipatory spatial planning and integrated livehoods, creating new centers between housing blocks forming an ecological landscape these turn in spaces of participation for residents in the buildings. So it maint ains a edge line street to the city with circuits that invite you to explore the central spaces inside.",2016-09-27 18:15:55,"http://qua-kit.ethz.ch/mooc/proposals/view/472","NDorado_80",1
436,"I think that reshaping the existing models and joining them together, making intersections, we can reduce the occupation of the space by the buildings, increasing the permeability and creating more public spaces in addition to a more livable environment.",2016-09-27 03:31:04,"http://qua-kit.ethz.ch/mooc/proposals/view/389","Luiz Felipe Conrado de Lima",2
439,"Here's my proposal in which I considered communication, visibility and recreation. How so? Well, on terms of communication, the city is well connected through the main paths that are also the dividers of each block and the borders of all the area available for the project. For visibility, because of the disposition of the block, it is posible for the users to have full visibility inside and outside the complex. Finally on recreation, because of the block disposition, it is posible to consider the inside area as great possibility for recreation and green areas development. ",2016-10-08 00:37:46,"http://qua-kit.ethz.ch/mooc/proposals/view/746","Marcela Miranda",4
441,"",2016-09-27 05:22:33,"http://qua-kit.ethz.ch/mooc/proposals/view/390","anonymous edX student",1
443,"",2016-09-27 06:21:47,"http://qua-kit.ethz.ch/mooc/proposals/view/394","anonymous edX student",1
444,"",2016-09-30 13:11:05,"http://qua-kit.ethz.ch/mooc/proposals/view/574","anonymous edX student",2
445,"There are four sections of this area: section 1 from very left is small type houses, section 2 is the center of activities area such as shops, playground etc. section 3 is medium size houses, and section 4 (from very right to bottom) is bigger size houses. Bike sharing system is available to reach the whole area as a feeder system to public transport on the main street. ",2016-09-27 08:47:34,"http://qua-kit.ethz.ch/mooc/proposals/view/402","Dhany Ningtyas",1
446,"Phase 1",2016-09-27 09:33:23,"http://qua-kit.ethz.ch/mooc/proposals/view/422","Xander van Dyk",1
447,"What I tried to do here is to create courtyards, to offer residents private space as much as possible while they can feel the atmosphere of being one part of community and being approved as a member, and to avoid the isolation from the other areas outside of this district. I think people sometimes really need to be alone and have their own time and space, but on the other hand, we tend to feel secure by excluding others and establishing our community in a clearly physical way. Therefore, I think it is important to design things one-center-oriented and at the same time, make a lot of hidden spots as long as we can keep the connectivity and accessibility.  This proposal is meant to be very open to the main roads around this concerned area and to fit these all buildings together in one harmony.",2016-09-30 18:54:43,"http://qua-kit.ethz.ch/mooc/proposals/view/588","anonymous edX student",1
452,"",2016-10-02 22:46:56,"http://qua-kit.ethz.ch/mooc/proposals/view/644","anonymous edX student",2
454,"I have taken the idea of shared spaces in which the housing will help to shape the ""courtyards"". My theory is that this way we may have more eyes on the public space which will allow for higher safety and community. The plot has two main ""accesses"" which will serve as well for casual encounters between neighbors and people in the community. 

Being an irregular polygon I wanted to have this approach over a more linear or orthogonal approach to experiment with this and modify the idea.",2016-09-28 04:42:28,"http://qua-kit.ethz.ch/mooc/proposals/view/484","DCorral",1
457,"I have lost my last publication. I have this updated. I continue thinking that it is very important to create public spaces for integration activities, therefore I maintain  three central areas for that. In addition, the provision of two connections with the roads around this ground assure better accessibility without creating insecure zones. ",2016-10-03 15:11:09,"http://qua-kit.ethz.ch/mooc/proposals/view/670","Patricia C.",3
458,"",2016-09-27 17:37:58,"http://qua-kit.ethz.ch/mooc/proposals/view/469","anonymous edX student",1
459,"I didn't succeed to use the software",2016-09-27 17:41:57,"http://qua-kit.ethz.ch/mooc/proposals/view/470","anonymous edX student",1
460,"The neighbourhood consists of three separate blocks of buildings. 

The first block consists of high rise and medium height buildings that they surround a big area that could be used as a park to ensure safe playing for the children and enhance social life. The higher buildings are facing north so as to avoid shading to the medium height buildings but also the other blocks of buildings.

On the north east we have the second block consisting of small houses with an area that can be used again as a social urban zone. Moreover, the buildings are placed in a structured way so as to avoid the heat island effect. 

The third zone consists of bigger but same height buildings that form a “U-shape” trying to make maximum use of the sea breeze in order to cool down the whole area quicker. The 3 buildings on the south are placed such that they do not block the sea breeze.
 
In total the whole layout tries to:
- Enable sea breeze inside the dense area
- Increase solar gains
- Noise insulation by using high rise buildings close to the intersections
- Enhance urban social life by providing public areas
",2016-10-03 15:36:33,"http://qua-kit.ethz.ch/mooc/proposals/view/671","anonymous edX student",1
461,"The design occupies the side of the plot to give a first degree of privacy and therefore of identification to the inhabitants. Nevertheless, the settlement maintains a high degree of porosity and gains a large public place. This public space could act as a catalyser of social interaction, as a recreational area or even allow for small shops, owned by the inhabitants, to flourish.   ",2016-09-30 13:53:37,"http://qua-kit.ethz.ch/mooc/proposals/view/576","anonymous edX student",2
464,"",2016-09-27 20:26:37,"http://qua-kit.ethz.ch/mooc/proposals/view/474","Adriano Franchini",1
468,"",2016-09-27 21:54:46,"http://qua-kit.ethz.ch/mooc/proposals/view/476","Son",1
472,"When we talk about smart cities all I am concerned with is livability. Making cities more human. Socially and psychologically people like communities  and make them on many scales. My idea was to create small communities within the larger one and allow for the creation of a larger one with the central “square”. Accessibility and human interaction were my leading concepts. 
Good connections with inner and outer streets are achieved for all houses. Inner square draws people inside while the tall buildings in the back provide better visualization and bring in more sunlight. ",2016-09-27 23:46:06,"http://qua-kit.ethz.ch/mooc/proposals/view/483","anonymous edX student",3
474,"My design is based on public spaces and multiple circulations",2016-09-29 20:43:06,"http://qua-kit.ethz.ch/mooc/proposals/view/549","Chilean",1
477,"I've arranged the taller buildings around the perimeter of the site to shelter the community from street noise and define this as a community.  There are two accesses into the community (top-left and bottom-right) and alley-ways to provide access to each group of house and a small communal open space in the front right.",2016-09-28 05:03:05,"http://qua-kit.ethz.ch/mooc/proposals/view/485","anonymous edX student",1
479,"Consolidate fronts on the avenue. Create a meeting point at corner and entrance to the neighborhood. Combine larger homes and to smaller with future growth (you can choose the location to grow toward the front or back) so that they are protected and form patios. Furthermore a central space for community activities and other small dwellings that will grow conforms future will have more permeable to the existing complex way. The orientation is NE and NO (Southern Hemisphere)

",2016-09-29 18:51:42,"http://qua-kit.ethz.ch/mooc/proposals/view/542","Leo Ricchezza",4
482,"",2016-09-28 09:39:58,"http://qua-kit.ethz.ch/mooc/proposals/view/488","anonymous edX student",1
483,"The placement of the higher building on the street edges reduces the noise pollution. Gaps between the buildings allow a porosity through this ""noise barrier"" and connect the inner part to the city. 

A second layer of building, which would work as social housing system, direct the visitors to the different part of the system, dividing the flux of people. The two big empty space in the centre are thought as parks to bring the inhabitant together and allow a big part of bring into the neighbourhood. 

The last part, with smaller in size and height building, would work as link with the rest of the urban organisation of the district, meeting a more individual housing typology.",2016-09-28 12:06:10,"http://qua-kit.ethz.ch/mooc/proposals/view/496","anonymous edX student",3
485,"",2016-09-28 13:37:10,"http://qua-kit.ethz.ch/mooc/proposals/view/499","Susana Alonso edX student",1
486,"The main idea is to provide the settlement with a public space in the center (like a market or something) that would bring people from other neighborhoods to come in, in order to avoid this quarter to close itself to the surrounding.
The more urban typologies of buildings are located along the roads to make a clear gesture on the urban scale, and with offsets to make the whole uncongested. These buildings are also disposed in blocks, permitting them to host in their center an enjoyable and shaded area for the inhabitants. They are also arranged in a way to prevent the spaces between them to be boring corridors. Moreover, the more you approach the angle of the settlement, the lower the buildings tend to be, making the angle more open to the outside world. Behind this belt of blocks stands the public space, accessible to anybody from the two roads. And behind that, the smaller scale of buildings can be found, also organized around a small shared space. These small buildings can profit from the shadows and the lack of wind and noise provided by the bigger buildings.",2016-09-28 15:10:12,"http://qua-kit.ethz.ch/mooc/proposals/view/502","anonymous edX student",1
488,"Still playing, but thinking in terms of creating 'groupings' within the buildings, and setting together in such a way that we can maximise the availability and utility of the open space - greening is so important - whilst maintaining  lines of sight and clear routes through the area to enhance the perception of safety.  By building the ""blockade"" along the road edges, the green interior space can become a haven.",2016-09-28 14:52:02,"http://qua-kit.ethz.ch/mooc/proposals/view/501","anonymous edX student",1
489,"",2016-09-28 17:17:16,"http://qua-kit.ethz.ch/mooc/proposals/view/504","anonymous edX student",1
490,"",2016-09-29 11:15:36,"http://qua-kit.ethz.ch/mooc/proposals/view/532","anonymous edX student",3
492,"",2016-09-28 20:19:11,"http://qua-kit.ethz.ch/mooc/proposals/view/508","JessJ",1
493,"",2016-09-28 20:01:38,"http://qua-kit.ethz.ch/mooc/proposals/view/507","anonymous edX student",1
494,"",2016-09-28 20:23:43,"http://qua-kit.ethz.ch/mooc/proposals/view/511","Cconstain",2
496,"- row of houses in the inner part of the plot
- enough streets and small plazas for a good traffic connection
- form groups of houses instead of single standing buildings",2016-09-28 20:31:07,"http://qua-kit.ethz.ch/mooc/proposals/view/513","Jonas Hasler",3
497,"Reticular design to facilitate wind circulation across the buildings. Open central area for social or economic activities of the community .",2016-10-02 18:55:50,"http://qua-kit.ethz.ch/mooc/proposals/view/633","anonymous edX student",1
499,"This proposal is based on the placement of the buildings in a way that could make the development project attractive to the neighbors, facilitating their daily life, trying to connect them with the other neighborhoods and creating spaces that could generate economic growth. The design results from the following ideas:
Create public space: One central square, looking for interaction with outsiders, with good accessibility from the main streets, prone to hold markets or shops. Four more squares, which are more likely to encourage interaction among neighbors, where green spaces, sport facilities, kids zones, etc. should be created.
Allow the pass of vehicles as police, ambulances, firefighters… and the passage for section outsiders.
Avoid in the possible dangerous spaces for security, trying to look for clear and big spaces.
Permeability in order to permit people of other sections enter and participating into the open spaces. Low houses in the main streets looking for interaction with pedestrians, also doing more pleasant for the pedestrian to walk through these streets.
",2016-10-02 21:03:38,"http://qua-kit.ethz.ch/mooc/proposals/view/641","anonymous edX student",8
500,"I designed the layout based on conectivity and social integration. As familiar community, I prioritized the contact with families to create a safe place to live.
There are two central modules with a square that have side access, enabling a big social interaction.
The safety yet can be reached through the visibility between the modules and streets.",2016-10-04 05:29:46,"http://qua-kit.ethz.ch/mooc/proposals/view/700","Pamela Elias",1
502,"",2016-09-29 02:24:49,"http://qua-kit.ethz.ch/mooc/proposals/view/522","anonymous edX student",1
506,"As a cluster of 68 residences it is highly important to promote a sense of community at the intern and the neighborhood level (other clusters). The proposal attempts to locate pairs or small number of housing units in a playful manner. The logic behind focuses on creating an open space at the core of the cluster proper of this community. However, also accessible to the adjacent clusters. The continuity of the visual access from a perpendicular road at the side, also emphasize this core area, at the same time that intends to stitch the new distribution of houses to the underlying main urban morphology. The groups of houses facing the roads and the ones behind this ones, are allocated in a way that both groups can have visual access to the core area (houses facing the street) and to the street (houses towards the core area).",2016-09-30 14:15:06,"http://qua-kit.ethz.ch/mooc/proposals/view/582","AndresM",3
507,"Unfortunately, this tool is really very hard to use – at least on my computer. But my original aim would have been to bring the buildings into an order which allows to open up space for the inhabitants to move more freely and also gather for neighbourhood events.
As a side effect I wanted to achieve to make now dark corners – which might be a problem at night – a bit brighter and easier to oversee. By giving each house a second floor and with then less buildings having more empty space to play with it might be possible also to let wind blow through the place and cool it down naturally.
Additionally, a more geometrically clean layout might help to better plan and realise sanitation and an electricity grid, as well as access to the streets.",2016-09-29 16:44:48,"http://qua-kit.ethz.ch/mooc/proposals/view/536","anonymous edX student",1
509,"A central space that shares the community, micro square or playground.
A common perimeter gives belonging and security to the people
Minor streets or corridors that connect all structures",2016-09-29 19:38:29,"http://qua-kit.ethz.ch/mooc/proposals/view/547","LOC edX student",1
511,"",2016-09-29 19:36:47,"http://qua-kit.ethz.ch/mooc/proposals/view/546","anonymous edX student",1
512,"",2016-09-29 18:54:27,"http://qua-kit.ethz.ch/mooc/proposals/view/543","anonymous edX student",1
519,"1.	4 clusters are formed to promote connectivity and accessibility.
2.	The arrangement of each cluster enable visibility and centrality, also enhance natural ventilation through street canyons.
3.	Open space within each cluster provide a safe area for daily physical activities and encourage community participation.",2016-09-29 23:34:09,"http://qua-kit.ethz.ch/mooc/proposals/view/556","anonymous edX student",1
524,"",2016-10-04 23:40:58,"http://qua-kit.ethz.ch/mooc/proposals/view/706","anonymous edX student",2
526,"In my design  I divide the space into sections where the buildings are arranged around a public green space where people can interact in attractive practical and healthy environments",2016-09-30 03:12:39,"http://qua-kit.ethz.ch/mooc/proposals/view/564","anonymous edX student",1
527,"The free space could be used to creat public space and ecological zones.",2016-09-30 01:31:01,"http://qua-kit.ethz.ch/mooc/proposals/view/559","anonymous edX student",1
534,"- I have tried to create a street network through the site.  
- With the utilisation of a street type layout, it also increases security in that neighbouring dwellings will be able to look upon nearby dwellings.
It also gives one point of entry for any vehicles or other such modes of transport from the main road which additionally raises security as there aren't numerous routes onto the site from neighbouring sites or thoroughfares.
- Larger Units have been primarily positioned to the south as the sun passes to the north in the southern hemisphere and would allow maximum day-lighting to all of the units.
- Units along the main road could be utilised as commercial type use if required.
- I have also attempted to position the larger units nearer the front of the site, this will act to improve the prestige and/or profile of the site indicating the bigger units where they are likely to be seen by the most people will create interest.",2016-10-04 14:51:53,"http://qua-kit.ethz.ch/mooc/proposals/view/702","anonymous edX student",1
535,"",2016-10-04 09:06:04,"http://qua-kit.ethz.ch/mooc/proposals/view/701","anonymous edX student",4
536,"",2016-09-30 15:16:31,"http://qua-kit.ethz.ch/mooc/proposals/view/583","anonymous edX student",1
537,"",2016-09-30 16:52:10,"http://qua-kit.ethz.ch/mooc/proposals/view/586","anonymous edX student",3
538,"By planning,ecological landscape management, and efficiently we can build many more and we have got lot of space to design more.",2016-09-30 17:50:49,"http://qua-kit.ethz.ch/mooc/proposals/view/587","Prateek Kudari",1
543,"This proposal seeks to create communities of 4 different and central nervous system developing on the idea of symbiosis. It is crucial for a community not to stay just connected with their neighbours but develop a sense of identity within a secondary social space. It is through such social space that allows a community to be self-sustaining and 'smarter'.  In addition, the scheme situates the entrance and alleys in conjunction with main roads to ensure ease of connectivity by transportations.",2016-10-01 01:23:22,"http://qua-kit.ethz.ch/mooc/proposals/view/596","vincent lai",2
544,"",2016-10-06 02:09:00,"http://qua-kit.ethz.ch/mooc/proposals/view/726","anonymous edX student",6
545,"I think that is very important that space will improve the social part in inhabitants. As I watch in the video there are no many cars, so I make big streets and common zones for green spaces. ",2016-10-01 02:51:53,"http://qua-kit.ethz.ch/mooc/proposals/view/597","anonymous edX student",1
549,"The area has two entrances (left and right). There are several open areas in between the shacks that provide for community spaces, such as gardens, outdoor dining areas, etc. Shacks are lined up around the perimeter to provide for a sound barrier towards the big street. There is sufficient space in between the shacks for transportation and logistics. Unfortunately sun direct and other micro climate factors not known yet to evaluate the layout in that sense.",2016-10-01 10:11:23,"http://qua-kit.ethz.ch/mooc/proposals/view/601","anonymous edX student",1
550,"V-E-G-A Community with middle Townhall and 4 main gates",2016-10-02 08:44:36,"http://qua-kit.ethz.ch/mooc/proposals/view/618","schulerp",2
554,"",2016-10-01 18:36:34,"http://qua-kit.ethz.ch/mooc/proposals/view/607","Pauline",1
555,"Extension of the existing roads in the urban block, creating new urban perspectives; rhythmic positioning of the highest buildings; a plaza is located at the corner of the block, expanding the road space; creation of urban hallways and internal enclaves, aiming at a porous quality of the new part of the town.",2016-10-08 16:17:56,"http://qua-kit.ethz.ch/mooc/proposals/view/749","anonymous edX student",4
556,"",2016-10-01 20:45:45,"http://qua-kit.ethz.ch/mooc/proposals/view/611","anonymous edX student",1
561,"",2016-10-02 23:15:27,"http://qua-kit.ethz.ch/mooc/proposals/view/647","ana ugalde",1
562,"",2016-10-10 04:22:14,"http://qua-kit.ethz.ch/mooc/proposals/view/762","anonymous edX student",12
563,"Order Proposal",2016-10-02 06:34:26,"http://qua-kit.ethz.ch/mooc/proposals/view/617","ratmiroff",1
565,"One big passage; a lot of public spaces",2016-10-02 13:16:34,"http://qua-kit.ethz.ch/mooc/proposals/view/624","LItaLevi",1
566,"Layout 1:  My design idea was to create an open space in the center, which is accessible for all buildings. This layout needs more modifications. ",2016-10-02 16:36:48,"http://qua-kit.ethz.ch/mooc/proposals/view/628","anonymous edX student",1
567,"",2016-10-02 14:46:13,"http://qua-kit.ethz.ch/mooc/proposals/view/626","FabianHeinzer",1
568,"",2016-10-02 17:57:39,"http://qua-kit.ethz.ch/mooc/proposals/view/631","Adnane Dalhi",1
570,"well-structured quarter with a big public area where the community gets together for socialising, sports, talking etc.",2016-10-02 18:31:40,"http://qua-kit.ethz.ch/mooc/proposals/view/632","anonymous edX student",1
573,"The goal is to create dense areas along the boarder of the parameter to create a diverse public courtyard. Use taler buildings as points of orientation (entrance to courtyard).
Place public buildings on courtyard. ",2016-10-03 01:23:06,"http://qua-kit.ethz.ch/mooc/proposals/view/650","NicoZ",1
576,"I tried to fullfill the following conditions:
- direct access to streets for each unit (prevention of isolation)
- streets that lead through the neighbourhood in order to connect this site to the others (prevention of gated communities)
- enough space for a backyard behind each unit
- private zones (inside the blocks)
- in the middle the streets open up to a public zone. this allows social gatherings (market, stores)
- the buildings stand close to each other (allows shaded zones and facades)
- the taller buildings are placed around the square (e.g.: grocery stores on the street level)",2016-10-02 22:55:28,"http://qua-kit.ethz.ch/mooc/proposals/view/646","Marco D",4
578,"
we have identified two main visual axis: 1. continuation of the road line, 2 direction to the school. We established three major blocks with a visual connection to the center.",2016-10-06 12:47:04,"http://qua-kit.ethz.ch/mooc/proposals/view/735","anonymous edX student",1
581,"Open interior space and circulation; multiple access form the street; strong relationships towards street urban life (including Intanglaniso Secondar School) while enclosing interior community life. - LLR",2016-10-03 01:22:21,"http://qua-kit.ethz.ch/mooc/proposals/view/649","Frédé Gerard",2
583,"fence, some centrality, courtyads",2016-10-03 03:02:33,"http://qua-kit.ethz.ch/mooc/proposals/view/654","anonymous edX student",1
584,"This is one of the proposals that I have in the idea. My organization has as principle to create green spaces between the built one that they allow a good circulation and they contribute for the social conviviality. ",2016-10-05 01:38:46,"http://qua-kit.ethz.ch/mooc/proposals/view/711","Marília Afonso",1
585,"",2016-10-03 03:00:25,"http://qua-kit.ethz.ch/mooc/proposals/view/653","anonymous edX student",1
586,"This model does not only put a smile on the faces of the inhabitants but also on google maps. No building is excluded from the community - every one is directed with at least one side to the interior. There are several places which form sub-centres in the district.",2016-10-03 09:58:57,"http://qua-kit.ethz.ch/mooc/proposals/view/656","Jojohannes",1
588,"The concept is to make a porous residential area inside the already existing urban fabric. 
The square, at the intersection of city streets, fosters social interactions between not only the inhabitants but also the people from the same district, and distributes streets that give access to apartments.
The streets are visible from outside the site perimeter and therefore open up to the city itself.",2016-10-03 13:18:56,"http://qua-kit.ethz.ch/mooc/proposals/view/664","anonymous edX student",3
589,"The purpose of this design proposal is to provide separate living space for the residents while leaving a spacious courtyard for common gatherings. It can be achieved by creating the outer ""U-shape"" of apartment blocks slightly higher (vertical building) than the inner => reduced number of separate buildings and a gorgeous view + more space for garden, playground and relaxation area. In general, the U-shape of the apartment blocks is meant to protect from strong winds, create a place for residents to relax (courtyard) and simply reduce the traffic and everyday's noise from streets.",2016-10-03 11:01:17,"http://qua-kit.ethz.ch/mooc/proposals/view/660","andav59/ Anda Varna",1
590,"",2016-10-03 15:06:33,"http://qua-kit.ethz.ch/mooc/proposals/view/669","anonymous edX student",2
591,"",2016-10-03 12:04:44,"http://qua-kit.ethz.ch/mooc/proposals/view/662","lc edX student",2
592,"",2016-10-03 14:27:50,"http://qua-kit.ethz.ch/mooc/proposals/view/665","anonymous edX student",1
593,"",2016-10-03 23:45:11,"http://qua-kit.ethz.ch/mooc/proposals/view/696","anonymous edX student",15
594,"superblocks where cars dont get in, making easy for pedestrians ",2016-10-03 16:03:44,"http://qua-kit.ethz.ch/mooc/proposals/view/672","viniciusro",1
596,"",2016-10-03 16:43:30,"http://qua-kit.ethz.ch/mooc/proposals/view/673","JulienL17",1
600,"I wanted to create new streets, to provide the area with another option for circulation and access to public services, such as garbage removal and firetrucks (since  the fire hazard in the area in general). I also tried to create shared spaces inside these new blocks, so the children can play, etc.",2016-10-04 02:58:05,"http://qua-kit.ethz.ch/mooc/proposals/view/697","anonymous edX student",1
603,"Work in Progress....",2016-10-04 03:17:39,"http://qua-kit.ethz.ch/mooc/proposals/view/698","Atelier37",1
604,"",2016-10-04 04:46:20,"http://qua-kit.ethz.ch/mooc/proposals/view/699","anonymous edX student",1
607,"",2016-10-05 03:30:16,"http://qua-kit.ethz.ch/mooc/proposals/view/716","anonymous edX student",1
612,"",2016-10-04 23:24:47,"http://qua-kit.ethz.ch/mooc/proposals/view/705","anonymous edX student",1
614,"With this design while i was bordering the residents from street, it offers a new common space for users as a park or play ground.Therefore, users can leave the problems outside and still communicate with eachother.",2016-10-05 00:33:47,"http://qua-kit.ethz.ch/mooc/proposals/view/710","anonymous edX student",1
619,"",2016-10-08 17:19:47,"http://qua-kit.ethz.ch/mooc/proposals/view/750","anonymous edX student",1
620,"My principal idea was create spaces between the houses where the people can coexist sharing the front or sharing the backyard (green areas) With the purpose of create micro climates to refresh every house and it also allows greater security having open views from everywhere. I also pretend to create a center for everybody where the principals roads intersect (they are the continue of the existing street). Also they can access pedetrian from everywhere and generate 4 differents views depending of where you are or where they came.",2016-10-06 10:41:13,"http://qua-kit.ethz.ch/mooc/proposals/view/734","anonymous edX student",3
621,"access and space for social interaction is important",2016-10-07 12:40:08,"http://qua-kit.ethz.ch/mooc/proposals/view/744","anonymous edX student",3
622,"",2016-10-06 17:05:23,"http://qua-kit.ethz.ch/mooc/proposals/view/737","anonymous edX student",1
623,"",2016-10-06 16:09:40,"http://qua-kit.ethz.ch/mooc/proposals/view/736","anonymous edX student",1
625,"",2016-10-06 18:36:06,"http://qua-kit.ethz.ch/mooc/proposals/view/741","anonymous edX student",1
626,"",2016-10-06 18:22:44,"http://qua-kit.ethz.ch/mooc/proposals/view/740","anonymous edX student",1
628,"",2016-10-06 21:59:34,"http://qua-kit.ethz.ch/mooc/proposals/view/742","Oyun-Erdene Sainbayar",1
630,"la idea es poder desarrollar espacios viales amplios para un mayor flujo aprovechando la  especialidad del sector  ",2016-10-08 05:03:10,"http://qua-kit.ethz.ch/mooc/proposals/view/747","anonymous edX student",2
631,"",2016-10-07 10:54:20,"http://qua-kit.ethz.ch/mooc/proposals/view/743","anonymous edX student",1
643,"",2016-10-09 00:47:58,"http://qua-kit.ethz.ch/mooc/proposals/view/751","anonymous edX student",1
644,"",2016-10-09 04:08:22,"http://qua-kit.ethz.ch/mooc/proposals/view/754","GRISELDA SALAS",3
645,"",2016-10-09 05:26:48,"http://qua-kit.ethz.ch/mooc/proposals/view/755","anonymous edX student",1
